timestamp,tweet_text,username,all_hashtags,followers_count,place
,,,,,
7/6/2020 23:28,b'Of course emergency funding for Americans and businesses suffering during a #pandemic without leadership is looted by a bunch of looters. #LeopardAteMyFace #TrumpLiesAmericansDie #COVID19 https://t.co/noSRCSKhBt',b'CanadiensFan',"['pandemic', 'LeopardAteMyFace', 'TrumpLiesAmericansDie', 'COVID19']",3740,"Queens, NY"
,,,,,
7/6/2020 23:28,"b'All the apartment complexes with really sad gyms that have, like, 3 pieces of equipment, can now boast on their websites about their social distancing efforts, rather than hide the amenities photos at the end of the slideshow. #COVID19 #rent #apartmentlife #WearADamnMask'",b'PracticallyFriv',"['COVID19', 'rent', 'apartmentlife', 'WearADamnMask']",54,United States
,,,,,
7/6/2020 23:28,b'We need @senatemajldr and the Senate to pass the #HEROESact and give Americans across the country a #COVID19 relief bill that reopens schools safely and gets Americans back to work. cc @AFTunion @rweingarten https://t.co/k9hAXa3Dr3',b'Sci_MsTCHR',"['HEROESact', 'COVID19']",359,"Chicago, IL"
,,,,,
7/6/2020 23:28,"b""@realDonaldTrump NOT BREAKING NEWS Fact #1 The USA has 4% of the world's population but 25% of the world's #coronavirus / #COVID19 deaths #Fact #2 @realDonaldTrump is a #Putin paid #Russian agent. Does he get a #RussianBounty payment for every American who dies from #coronavirus ? #EpsteinIsland https://t.co/PbKEtALZTV""",b'ImpeachBillBarr',"['coronavirus', 'COVID19', 'Fact', 'Putin', 'Russian', 'RussianBounty', 'coronavirus', 'EpsteinIsland']",3780,Washington DC
,,,,,
7/6/2020 23:28,b'Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/ctO6CnhLK3 via @Change',b'saucyjocyy',"['moneyforthepeople', 'covid19']",1054,"Queens, NY"
,,,,,
7/6/2020 23:28,b'This is heartbreaking.  #COVID19 https://t.co/uMq98Sfqn7',b'sharonlinapearc',['COVID19'],1021,"Maryland, USA"
,,,,,
7/6/2020 23:28,"b'More on why #Covid19 might persist in the body after initial infection, and why a ""mild"" infection might end up not quite being that. Avoiding catching is the best policy on personal level, eradication of the virus on a country, global level https://t.co/QRezDeV4Gl'",b'ALabJLab',['Covid19'],70,"Queens, NY"
,,,,,
7/6/2020 23:28,"b'""You look at automobile accidents. Which are far greater than any numbers we\'re talking about. That doesn\'t mean we\'re going to tell everybody no more driving of cars.""  (Donald Trump)   #roadsafety #COVID19  https://t.co/qJ424etpJP'",b'shahrimtamrin',"['roadsafety', 'COVID19']",806,"Queens, NY"
,,,,,
7/6/2020 23:28,b'Missed Andrew Satz \xe2\x80\x9815 talking about @EVQLV_AI\xe2\x80\x99s #COVID19 work at the recent #GSalumni in Conversation event? Check out this video of him discussing how EVQLV\xe2\x80\x99s algorithm models the drug discovery process. https://t.co/dut4oAl8cd',b'ColumbiaGS',"['COVID19', 'GSalumni']",3928,"New York, NY"
,,,,,
7/6/2020 23:28,b'BioDecoded Daily Digest | July 5 2020 https://t.co/BzslyiAWf1  #COVID19 #genomics #privacy #bioinformatics https://t.co/rXyYmj4nM2',b'BioDecoded',"['COVID19', 'genomics', 'privacy', 'bioinformatics']",1197,"Queens, NY"
,,,,,
7/6/2020 23:28,b'Novel #coronavirus #SARSCoV2 resulting in #COVID19 #COVID19USA disease in 20% of those infected. https://t.co/pCHltfLd24',b'humanspan',"['coronavirus', 'SARSCoV2', 'COVID19', 'COVID19USA']",130,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,b'The President* Has Entirely Clusterf*cked the Republican National Convention #COVID19 #clustertrump #trumpsterfire   https://t.co/1bFzw1FwBk',b'pulvereyes',"['COVID19', 'clustertrump', 'trumpsterfire']",2756,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,"b""'Travel advisories that specifically name #SouthCarolina have been adopted by at least six states in less than two weeks. The city of Chicago created a quarantine requirement that names the Palmetto State, too' https://t.co/F9Mmvlm3xJ #covid19 #publichealth""",b'KendallHarmon6',"['SouthCarolina', 'covid19', 'publichealth']",1601,"Summerville, S.C."
,,,,,
7/6/2020 23:28,b'Who remembers Shalamar? Listening to Sweeter As The Days Go By now as I close out the day on my patio.  @jodywatley Finding gratitude in the old R&amp;B and all the memories that come with it. \xf0\x9f\x8e\xb5 What\xe2\x80\x99s on your playlist?  #stayhome  #COVID19 changing how we live and play. https://t.co/aNFzyevQU9',b'RaquelEatmon',"['stayhome', 'COVID19']",13778,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,"b""Make Your Mark on the Map! Take a moment to let other people out there know we're in this together by virtually \xe2\x80\x9craising your hand\xe2\x80\x9d with @MomsRising @MamasConPoder. #COVID19 https://t.co/08ZTWbHEi3""",b'JudithRLayman',['COVID19'],28,western Maryland
,,,,,
7/6/2020 23:28,"b'Small Street in Jozi is always up to date, SMEG is in stores cheap\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #dumelangmusicvideo #MlunguMustFall  #TheRiver1Magic #COVID19 https://t.co/gnRVLt48A6'",b'rize_wii90',"['dumelangmusicvideo', 'MlunguMustFall', 'TheRiver1Magic', 'COVID19']",337,"Gauteng, Johannesburg"
,,,,,
7/6/2020 23:28,"b""\xf0\x9f\x93\x8aUpdated with Monday's data on #COVID19 in Alberta See info on: -Regional breakdown of cases &amp; testing -How COVID is spreading -Hospitalizations &amp; active cases vs recoveries -AB's status compared to rest of \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 &amp;\xf0\x9f\x8c\x8e https://t.co/GT9tT56QS6 #COVID19AB #yeg #yyc""",b'ByMatthewBlack',"['COVID19', 'COVID19AB', 'yeg', 'yyc']",3442,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,b'the sham that is #covid19 - WHY EVERYONE COULD TEST POSITIVE https://t.co/2n1J01QZj0 via @YouTube',b'kishdxb',['covid19'],462,dubai
,,,,,
7/6/2020 23:28,b'Dr. Birx Confirms Any-1 Who Dies with #COVID19 &amp; Has Other Health Issues Being Counted Covid19 Death  https://t.co/Yzght459Eq',b'corruptcongres2',['COVID19'],569,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,"b'@alexnazaryan Except for all the #COVID19 dead, hospitalized,  infected.'",b'nkmjwy',['COVID19'],532,Upstate NY
,,,,,
7/6/2020 23:28,"b'@maankubabom @DHSgov @ICEgov @StudyinStates I agree wholeheartedly! #InternationaStudents are particularly vulnerable during #COVID19 because of employment restrictions, not being eligible for financial assistance, and in some cases, not being able to return home if they wanted to. We need to help each other!'",b'KhanChristina',"['InternationaStudents', 'COVID19']",256,"Orlando, FL"
,,,,,
7/6/2020 23:28,b'Things are getting heated between the Toronto Police and tenants at the Emergency Action Against Mass Evictions rally #Toronto #COVID19Ontario #NoCovidEvictions #currentaffairs #covid19 #bill184 #photojournalism #TOpoli https://t.co/J5mV0cewjo',b'hectoravasquez',"['Toronto', 'COVID19Ontario', 'NoCovidEvictions', 'currentaffairs', 'covid19', 'bill184', 'photojournalism', 'TOpoli']",192,Toronto
,,,,,
7/6/2020 23:28,b'I feel that German politicians and the EU would like to repeat the years 1933-1945 #Corona  #COVID19  #Germany  #Fascism  #slavery',b'Hanna54409203',"['Corona', 'COVID19', 'Germany', 'Fascism', 'slavery']",452,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,"b'130,000 dead Americans and those not yet wearing a mask will continue to stoke the #COVID19 death count. PLEASE WEAR A MASK and SOCIAL DISTANCE. https://t.co/WdrcDTUXmu https://t.co/LfIjzjRpJ2'",b'surrenderPOTUS',['COVID19'],2951,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,"b'There are thousands of new cases of #COVID19 in the United States and WTF is #Trump worried about Peaceful Protest,  #ConfederateMonuments ,  and The Washington Redskins how sick it that'",b'garak99',"['COVID19', 'Trump', 'ConfederateMonuments']",1715,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,"b""@glamelegance @realDonaldTrump The children aren't being affected all that much by #COVID19  Are you seriously this uninformed...  #LiberalismIsAMentalDisorder #DemocratsDividingAndDestroyingAmerica""",b'RickRol83702061',"['COVID19', 'LiberalismIsAMentalDisorder', 'DemocratsDividingAndDestroyingAmerica']",70,"Minnesota, USA"
,,,,,
7/6/2020 23:28,"b'Egypt arrests doctors, silences critics over virus outbreak | CBC News https://t.co/H09OF0lRuB #COVID19 #COVID_19 #censorship'",b'iChinadian',"['COVID19', 'COVID_19', 'censorship']",1394,"Bellwether State, USA"
,,,,,
7/6/2020 23:28,b'Go jam that!!! Link in bio!!!  #hiphop #songwriter #mondaythoughts #covid19 https://t.co/Ii5nJZUYR4',b'LaQuinLay',"['hiphop', 'songwriter', 'mondaythoughts', 'covid19']",469,"Newark, NJ"
,,,,,
7/6/2020 23:28,"b'@Somethi75740529 @RedPillSoufle @johnnyk20001 @RobbersonJon Our Governor @GregAbbott_TX needs to stop pandering to bullies.  -Death rates continue to drop. -More tested, causes population immunity. -15 to 20 % in hospitals are #COVID19 patients in our #Texas hospitals today! -Large protests created uptick in ALL these cases. #FactsMatter'",b'1Sandy_N_Austin',"['COVID19', 'Texas', 'FactsMatter']",619,"Newark, NJ"
,,,,,
7/6/2020 23:28,b'@USofHorror crime is never easy #COVID19 #TheRiver1Magic #IStandWithBubba #coronavirus #Trump2020NowMoreThanEver #podcast #people https://t.co/zly4eA1eKp',b'OutOfTheBlank1',"['COVID19', 'TheRiver1Magic', 'IStandWithBubba', 'coronavirus', 'Trump2020NowMoreThanEver', 'podcast', 'people']",62,"Newark, NJ"
,,,,,
7/6/2020 23:28,"b'Gov. \xe2\x81\xa6@GavinNewsom\xe2\x81\xa9 of California said Monday that the state was cracking down on businesses that violate virus-related restrictions, inspecting nearly 6,000 businesses over the holiday weekend. More than 50 were cited. via @NYTimes #COVID19  https://t.co/hqBCqN8FfL'",b'mjmartinez',['COVID19'],5167,Los Angeles
,,,,,
7/6/2020 23:28,b'Even the corrupt #WHO admits if you do NOT have #COVID19 symptoms your can NOT get someone sick!!!!!!!! #NoMasks https://t.co/pEcXRk5MaU',b'txtruthseeker7',"['WHO', 'COVID19', 'NoMasks']",2253,"Newark, NJ"
,,,,,
7/6/2020 23:28,"b""@JoeBiden Spain's large-scale study (61k people) indicates just 5% of its population has developed coronavirus antibodies - ie herd immunity \xe2\x80\x9cunachieveable\xe2\x80\x9d without vaccines. Largest antibody study in Europe according to European CDC. #COVID19   https://t.co/OXaVB3VjG1""",b'TrefaultPaulina',['COVID19'],4366,"California, USA"
,,,,,
7/6/2020 23:28,b'https://t.co/TKmt9Ha6JR worth reading #coronavirus #COVID19 #Covid19UK #COVID',b'Growlerythought',"['coronavirus', 'COVID19', 'Covid19UK', 'COVID']",4035,London
,,,,,
7/6/2020 23:28,"b""So, it be with us until there's a vaccine then, which is months off! #COVID19 https://t.co/lrmfpVgz3I""",b'krystaluk88',['COVID19'],204,"California, USA"
,,,,,
7/6/2020 23:28,b'GO AMY!! Defeat #MoscowMitch   #DeSantisBetrayedFlorida #BarrResign #TrumpVirus #VoteOutTheGOP #JoeBiden #VoteBlueToEndThisNightmare #RepublicansAgainstTrump #COVID19 #TrumpIsLosing #TrumpTraitor #ResignNowTrump #TrumpKnewAndDidNothing #LincolnProject @realDonaldTrump #MailedIt https://t.co/oXCNO62b6x',b'torpeto',"['MoscowMitch', 'DeSantisBetrayedFlorida', 'BarrResign', 'TrumpVirus', 'VoteOutTheGOP', 'JoeBiden', 'VoteBlueToEndThisNightmare', 'RepublicansAgainstTrump', 'COVID19', 'TrumpIsLosing', 'TrumpTraitor', 'ResignNowTrump', 'TrumpKnewAndDidNothing', 'LincolnProject', 'MailedIt']",150,Left Coast USA
,,,,,
7/6/2020 23:28,"b""@angel_felixv That's why they are doing random double blind trial now on people already infected by #Covid19, but there are studies that shows it helps with patients w/ colds and flu: https://t.co/0PjaJQjeNq""",b'StevenDBT',['Covid19'],1824,Left Coast USA
,,,,,
7/6/2020 23:27,"b'""In the age of COVID-19, knowledge is power...In this context, withholding such information is a dereliction of duty."" https://t.co/4Qztq23QdW #COVID19 @FERNnews'",b'npquarterly',['COVID19'],129074,"Boston, MA"
,,,,,
7/6/2020 23:27,"b'Notice the subtle conflation of ""death toll"" and ""new cases.""  The death rate is declining.  #COVID19 https://t.co/p0JwsvOPaN'",b'ighaworth',['COVID19'],3845,"California, USA"
,,,,,
7/6/2020 23:27,b'Swimming pools will never be the same #COVID19',b'InsaneXInfinity',['COVID19'],112,"Boston, MA"
,,,,,
7/6/2020 23:27,b'California Governor Gavin Newsom will provide an update on the state\xe2\x80\x99s response to #COVID19.  -   https://t.co/kIQBGr9Snq',b'christianbclark',['COVID19'],1579,"Boston, MA"
,,,,,
7/6/2020 23:27,"b'@charliekirk11 Good.  March with cop murdering, racist terrorists like #BLM , get #COVID19'",b'AirBossUT',"['BLM', 'COVID19']",800,Colorado
,,,,,
7/6/2020 23:27,"b'Seekonk\xc2\xa0Speedway\xc2\xa02020 Fast Friday Protocols\xc2\xa0  SEEKONK, Mass. --\xc2\xa0Seekonk Speedway will open the 2020 Fast Friday season on Friday, July 10.  #covid19 #FastFriday #seekonkspeedway https://t.co/ui5dBpAaPS https://t.co/Tm6kMjVnOB'",b'seekonkspeedway',"['covid19', 'FastFriday', 'seekonkspeedway']",3407,"Seekonk, MA, USA"
,,,,,
7/6/2020 23:27,b'Saw a video circulating of a dance/pool party in club in a city with rising #COVID19 numbers. We\xe2\x80\x99re still in the middle of a pandemic.  I actually cried about it earlier - the amount of avoidable suffering and death.   I am just so disappointed.',b'Lachelle_Dawn',['COVID19'],738,"Boston, MA"
,,,,,
7/6/2020 23:27,b'Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/feAQDfVo6b via @Change',b'JamaicanNubian',"['moneyforthepeople', 'covid19']",72,"Toronto, Canada"
,,,,,
7/6/2020 23:27,b'Time has whizzed by and slowed to a crawl all at the same time. #COVID19',b'PJBenedicto',['COVID19'],1246,"Toronto, Canada"
,,,,,
7/6/2020 23:27,b'One of my mother\xe2\x80\x99s close friends has tested positive for #COVID19 and has since checked into the hospital.   He\xe2\x80\x99s lost almost 20 pounds and my mom said he sounds defeated.  She didn\xe2\x80\x99t want to believe the virus was real. And now she has proof.  1/',b'GameChaplain',['COVID19'],2002,"Tucson, AZ"
,,,,,
7/6/2020 23:27,"b'@ssc_europe @Russ_Warrior You are right. UK has a decent healthcare system. That is why 40m people died of #COVID19 and uncountable cancer, diabetics, elderly etc. sufferers left without any care since March'",b'51st__State',['COVID19'],2726,"Toronto, Canada"
,,,,,
7/6/2020 23:27,"b'A friend of @NETimeGambling is visiting @MoheganSun tonight.  Report that it\xe2\x80\x99s very busy for a Monday, people are wearing masks.  People aren\xe2\x80\x99t wiping machines down. Also when cashing in a slip, you don\xe2\x80\x99t get change, they just round you up to the next dollar #COVID19 #casino #ct'",b'NECasinoMiguel',"['COVID19', 'casino', 'ct']",39,"Rhode Island, USA"
,,,,,
7/6/2020 23:27,"b'Long ago, I was give the wise counsel that good leaders make good *second* decisions.   So how could @GavinNewsom regain public trust - including mine - on #COVID19 guidance?  1/'",b'SteveMeisterVDM',['COVID19'],1187,"Sacramento, California"
,,,,,
7/6/2020 23:27,"b'#Florida education commissioner has issued an executive order, sending Florida kids back to brick-and-mortar schools in August. Curious your thoughts... #COVID19'",b'LisaSpoonerTV',"['Florida', 'COVID19']",3107,"Fort Myers, FL"
,,,,,
7/6/2020 23:27,b'@realDonaldTrump Define #SoWell. #COVID19 #COVIDIDIOTS #TrumpLiedPeopleDied #TrumpIsALaughingStock #TrumpIsALaughingStock',b'wilderoosje',"['SoWell', 'COVID19', 'COVIDIDIOTS', 'TrumpLiedPeopleDied', 'TrumpIsALaughingStock', 'TrumpIsALaughingStock']",1482,Aruba
,,,,,
7/6/2020 23:27,"b'This lockdown brings out the worst and the best in people, but you always have a choice to bring out the best in you. #Lockdown #Quarantine #COVID19'",b'AMD_Freyja',"['Lockdown', 'Quarantine', 'COVID19']",12,"Toronto, Canada"
,,,,,
7/6/2020 23:27,b'This portrait is made with the pics of all the doctors and nurses who passed away in this pandemic.  \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbcenlarge and see. #Nurses #Doctors #COVID19 #coronavirus #pandemic #WearAMask https://t.co/MUqnKJa3md',b'MsBellwether1',"['Nurses', 'Doctors', 'COVID19', 'coronavirus', 'pandemic', 'WearAMask']",28,United States
,,,,,
7/6/2020 23:27,"b'Karen Hoffman, RN, a clinical instructor at the@UNC_SOM, discusses why #COVID19 can be so difficult to contain, how it should be thought of more as a chronic menace, and the evaluation of enforcement strategies. #Nursing #safety https://t.co/GpbvDtmB2j'",b'UNC_Health_Care',"['COVID19', 'Nursing', 'safety']",32596,"Chapel Hill, NC"
,,,,,
7/6/2020 23:27,"b'Mylan to launch COVID-19 remdisivir drug in India for Rs 4,800 #COVID19 #India #coronavirus #mylan https://t.co/kta1cOmWtG'",b'belikept',"['COVID19', 'India', 'coronavirus', 'mylan']",3,"Toronto, Canada"
,,,,,
7/6/2020 23:27,"b'Some kids suffer mysterious brain damage from #coronavirus, study finds. == More than 7,000 kids have tested positive for #COVID19 in #Florida.  #DeSantisFailedFlorida  https://t.co/fGhqX6fsXP'",b'basementvegan',"['coronavirus', 'COVID19', 'Florida', 'DeSantisFailedFlorida']",5410,"Texas, USA"
,,,,,
7/6/2020 23:27,b'Remember kids to have your mask ready tonight at midnight to watch the big give away. Brought to you by #SilverShamrock. All Conal Cochran had to do was wait for a pandemic.   #Covid19 #OttNews #Ottawa #HalloweenIII https://t.co/gyUddPHJQ3 https://t.co/ek6T6GcYZl',b'cfortsgottalock',"['SilverShamrock', 'Covid19', 'OttNews', 'Ottawa', 'HalloweenIII']",228,Ottawa
,,,,,
7/6/2020 23:27,"b'@sltrib Congratulations.  New York had 521 new coronavirus cases today. Utah had 517. @GovHerbert bungled the #COVID19 response. He did not follow CDC reopening guidelines. His loyalty was to party, not science. Utah is a public health pariah.  Do something.'",b'MarkAlanLarsen',['COVID19'],49,Ottawa
,,,,,
7/6/2020 23:27,b'The shutdownn(s) isn\xe2\x80\x99t (aren\xe2\x80\x99t) what will kill the #economy.   It\xe2\x80\x99s the people who won\xe2\x80\x99t do the bare minimum to protect the health and welfare of others (most of whom do so because \xe2\x80\x9c#freedom\xe2\x80\x9d) who will kill the economy.  #WearAMask #COVID19 #economics',b'tauriscus1',"['economy', 'freedom', 'WearAMask', 'COVID19', 'economics']",109,"Ohio, USA"
,,,,,
7/6/2020 23:27,b'We need @senatemajldr and the Senate to pass the #HEROESact and give Americans across the country a #COVID19 relief bill that reopens schools safely and gets Americans back to work. cc @AFTunion @rweingarten https://t.co/wgLJXQAEuW',b'misslisa308',"['HEROESact', 'COVID19']",643,NY
,,,,,
7/6/2020 23:27,"b'Cannot agree more. Always disliked group projects for many reasons, but the approach ""if you want it done right, then do it yourself"" doesn\'t work in the pandemic.  @KevOnStage  #COVID19 #coronavirus #pandemic https://t.co/Xtliw935KY'",b'SolNataMD',"['COVID19', 'coronavirus', 'pandemic']",1230,"Miami, FL"
,,,,,
7/6/2020 23:27,"b""@TrueBlueLiberal @realDonaldTrump Look we don't have. The USA is a Union of 50 states. Now compare with the European Union. USA 3Mio Cases / 130k deaths EU 1.7mio case / 180k deaths. We do the better Job.  But YOU liberals and left media ar to stupid or to ignorant to recognize that! Fact. #FakeNewsMedia #covid19""",b'RealRepublican9',"['FakeNewsMedia', 'covid19']",826,"Texas, USA"
,,,,,
7/6/2020 23:27,"b'\xe2\x80\x9cIf the goal was to optimize the likelihood of figuring out the best treatment options, the system is off course,\xe2\x80\x9d said Robert Califf, the head of clinical policy &amp; strategy at Verily Life Sciences and Google Health &amp; a former commissioner of Food &amp; Drug Administration"" #COVID19 https://t.co/0iVjcHnwVN'",b'Lanieygr',['COVID19'],9975,United States
,,,,,
7/6/2020 23:27,b'Live from Refton Fire Company for my first live meeting in 4 months! #StrasburgTownship @LancasterOnline #COVID19 https://t.co/wBlFDIeZRD',b'brenden_curry',"['StrasburgTownship', 'COVID19']",153,"West Grove, PA"
,,,,,
7/6/2020 23:27,b'#coronavirus #COVID19  #MiamiDade #floridacovid #FloridaCovidEpicenter #WednesdayWisdom  #testing  Miami will closed its restaurants next Wednesday https://t.co/NQEwJVwc7c',b'luisoliverosusa',"['coronavirus', 'COVID19', 'MiamiDade', 'floridacovid', 'FloridaCovidEpicenter', 'WednesdayWisdom', 'testing']",90,Miami
,,,,,
7/6/2020 23:27,"b""AGREED! @wutrain is the ONLY Boston elected I see who's truly &amp; authentically aligned with today's protest movement. Everyone is a revolutionist since #Covid19, #FloydGeorge &amp; thousands White kids protesting, but #MichelleWu was out at train stations b4 it was trending. #BOSpoli https://t.co/SWNdVA6JZp""",b'NotoriousVOG',"['Covid19', 'FloydGeorge', 'MichelleWu', 'BOSpoli']",4279,Ottawa
,,,,,
7/6/2020 23:27,b'Amen! Finally someone with the guys to say what healthcare knows already.Harvard doctor says US needs a mandatory mask order across ALL states #COVID19 https://t.co/SnAipg8O0B via https://t.co/nTTpXjoEeo',b'roodlemagoo',['COVID19'],26,"New Jersey, USA"
,,,,,
7/6/2020 23:27,b'I need your help to protect the  health and rights of nursing home residents. Join @AARPadvocates and tell Congress to REJECT any proposals that exempt nursing homes from legal accountability related to #COVID19: https://t.co/FSJWxSuRzv',b'Mediaman57',['COVID19'],4393,Ottawa
,,,,,
7/6/2020 23:27,b'We \xf0\x9f\x92\x95our neighbours but \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6borders must remain closed. #COVID19 https://t.co/TkMWz6Vi6e',b'MaryFernando_',['COVID19'],6776,"New Jersey, USA"
,,,,,
7/6/2020 23:27,b'This is the best case scenario: @HRMcMasterNSC and @PabloTortolero write @WSJopinion that #USMCA and #COVID19 recovery will boost #economicgrowth in #NorthAmerica https://t.co/NOlnTpMYyj',b'sandsatwilson',"['USMCA', 'COVID19', 'economicgrowth', 'NorthAmerica']",2478,"Washington, DC"
,,,,,
7/6/2020 23:27,"b'@realDonaldTrump Since when is 130K+ dead ""doing well""???  Wake up, Donald, you\'ve failed the #Covid19 test!'",b'sarahvermont802',['Covid19'],380,"Vermont, USA"
,,,,,
7/6/2020 23:27,b'Covidiot States of Embarrassment... time to build a wall... Canada only 100 or so new cases a day. Canada is crushing the curve. Murika? FUCK NO. #COVID19 #Canada #USA https://t.co/euQSh318MU',b'Da_Ali_G_Show',"['COVID19', 'Canada', 'USA']",27,"Ottawa, Ontario"
,,,,,
7/6/2020 23:27,b'How has #COVID19 impacted the U.S. venture capital #VC markets? Find out in this latest edition of #PrivatelySpeaking from @KPMG_US https://t.co/MgeoV5tQOt',b'mbearup1',"['COVID19', 'VC', 'PrivatelySpeaking']",17,"New Jersey, USA"
,,,,,
7/6/2020 23:27,b'@GovBillLee I understand we need this but how about a statewide mask mandate. Oh wait you still want to lead the nation in #COVID19 cases. Well you have #Tennessee on track keep up the good work https://t.co/Ib6UD3uKNc https://t.co/qbkvzisiAy',b'ChrisHunt66',"['COVID19', 'Tennessee']",43,"New Jersey, USA"
,,,,,
7/6/2020 23:27,"b""Fear is bad for public health &amp; impedes #COVID19 contact-tracing. Let's pass the #SafeCommunitiesAct &amp; send a strong message that immigrants are safe in Massachusetts! https://t.co/1QcavQznLo https://t.co/7lWYJ4rcEC""",b'NurseLindaC',"['COVID19', 'SafeCommunitiesAct']",94,"New Jersey, USA"
,,,,,
7/6/2020 23:27,"b'@LesStonehouse watching @CBSNews and their has been a major jump in #COVID19 in Miami 4,107 cases in hospital with 1043 deaths in Florida so far I believe the headline stated 500,000 cases statewide, the only thing USA is leading on is infection &amp; deaths.'",b'LeftRules2020',['COVID19'],177,"Armadale, W.A."
,,,,,
7/6/2020 23:27,b'#COVID19 testing site at Mexican consulate canceled: https://t.co/TvbbuNs444',b'NBCDFW',['COVID19'],472478,"New Jersey, USA"
,,,,,
7/6/2020 23:27,b'#Covid19 is going to be an even worse nightmare in America when schools open up in August &amp; September 2020.   We all want schools open but not at the risk of infecting 50% or more of the population. \xf0\x9f\x86\x98\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x86\x98 https://t.co/3HO1ByU8eF',b'TheTrumpBib',['Covid19'],9549,Tennessee
,,,,,
7/6/2020 23:27,"b'#Trump keeps bragging about how deaths are way down &amp; even tho cases are up its ""no big deal"" Well sorry #Bunkerboy it IS a big deal!  We have NO idea what the long term effects of #COVID19  might be? Alot of these people who have it may have damage to their lungs. #Voteblue'",b'Orionforever2',"['Trump', 'Bunkerboy', 'COVID19', 'Voteblue']",571,"New Jersey, USA"
,,,,,
7/6/2020 23:27,b'@JeremyKwee @greenrascal_ @guardian Testing has been as is still the failure. First patients returning to care homes infected and now with a lack of pillar 2 data which is now so important to prevent a resurgence of #COVID19 2/2',b'JackieC987',['COVID19'],923,"New Jersey, USA"
,,,,,
7/6/2020 23:27,"b'I hope someone is tracking the number of people ""recovered"" from #COVID19 with lasting damage to lungs, kidneys, brains, etc. The notion this is a binary disease like most others is highly misleading. It\'s more than \'die or live.\' #coronavirus can have effects that last for years'",b'techweenie',"['COVID19', 'coronavirus']",10908,India
,,,,,
7/6/2020 23:27,b'Media Buries Falling COVID-19 Death Rate to Create Another Panic  #covid19 https://t.co/8m2YdCYgtq',b'ChristianviewB',['covid19'],101,"Bellevue, WA"
,,,,,
7/6/2020 23:27,"b'Absolutely, Rep. @jerameyanderson . The state is not doing enough testing, the death toll is rising and who is doing contact tracing? Everyone needs to wear a mask in public. Wear a mask, save a live, it may be your own. #WearAMask #COVIDIDIOTS #COVID19 #coronavirus https://t.co/ugoJLjo1Ll'",b'nurse_ruthie',"['WearAMask', 'COVIDIDIOTS', 'COVID19', 'coronavirus']",24,India
,,,,,
7/6/2020 23:27,b'The South had a front row seat to how catastrophic #COVID19 was for the Northeast. Elected officials STILL did not enforce the regulations or help to provide the necessary resources. #VoteThemOut https://t.co/bftxKt8zBT',b'alyssalandy',"['COVID19', 'VoteThemOut']",233,New Jersey
,,,,,
7/6/2020 23:27,"b""@ACampaNajjar Spain's large-scale study (61k people) indicates just 5% of its population has developed coronavirus antibodies - ie herd immunity \xe2\x80\x9cunachieveable\xe2\x80\x9d without vaccines. Largest antibody study in Europe according to European CDC. #COVID19   https://t.co/OXaVB3VjG1""",b'TrefaultPaulina',['COVID19'],4366,"California, USA"
,,,,,
7/6/2020 23:27,b'Do not sent your child to a #COVID19 party.  @realDonaldTrump is responsible for #NegligentHomicide https://t.co/iCTdcI2M5i',b'freewomen4ever',"['COVID19', 'NegligentHomicide']",323,United States
,,,,,
7/6/2020 23:27,"b'Newport, OR residents: OSU will be back this weekend to do more random #COVID19 testing. https://t.co/Xdj83DVFL1'",b'LCPH_OR',['COVID19'],187,India
,,,,,
7/6/2020 23:27,"b'Thank you @dc4_hk @hkdc_us and everyone showing solidarity for HK and support of #HongKongAutonomyAct in Congress during #COVID19 pandemic, keep up the good fight and stay together! #UnitedWeStand https://t.co/JKDos7bMqM'",b'seariousforhkg',"['HongKongAutonomyAct', 'COVID19', 'UnitedWeStand']",695,"Seattle, WA"
,,,,,
